user_id,store city,order total,order size,store id, price/drink ,placed order time (UTC) [DAY],placed order time (UTC),finished prep time (UTC),order picked up time (UTC),day of the week,refund total,rating,Account Created 
93954,city B,$80.0,14,bjdwe, $5.7 ,3,2:05:00 AM,2:14:00 AM,3:38:00 AM,Wednesday,$0.0,5,2021
95807,city C,$28.1,5,wehqk, $5.6 ,7,4:39:00 AM,4:49:00 AM,5:17:00 AM,Sunday,$0.0,3,2022
13595,city B,$28.0,5,bjdwe, $5.6 ,2,1:32:00 AM,1:43:00 AM,1:48:00 AM,Tuesday,$0.0,5,2020
550,city B,$27.5,5,bjdwe, $5.5 ,6,8:14:00 PM,8:25:00 PM,9:34:00 PM,Saturday,$0.0,4,2019
24920,city C,$16.5,3,wehqk, $5.5 ,1,8:44:00 PM,8:54:00 PM,9:21:00 PM,Monday,$0.0,5,2020
157229,city A,$27.5,5,acjde, $5.5 ,2,2:57:00 AM,3:08:00 AM,4:27:00 AM,Tuesday,$0.0,1,2020
87244,city C,$16.5,3,wehqk, $5.5 ,1,8:09:00 PM,8:19:00 PM,10:00:00 PM,Monday,$0.0,3,2022
85535,city C,$11.0,2,wehqk, $5.5 ,6,2:59:00 AM,3:10:00 AM,3:45:00 AM,Saturday,$0.0,4,2022
22580,city B,$11.0,2,bjdwe, $5.5 ,4,1:04:00 AM,1:15:00 AM,2:11:00 AM,Thursday,$0.0,5,2019
158147,city C,$16.5,3,wehqk, $5.5 ,7,8:29:00 PM,8:39:00 PM,9:12:00 PM,Sunday,$0.0,3,2022
13526,city B,$11.0,2,bjdwe, $5.5 ,5,1:59:00 AM,2:10:00 AM,2:28:00 AM,Friday,$0.0,3,2020
3201,city B,$27.3,5,bjdwe, $5.5 ,3,8:12:00 PM,8:23:00 PM,10:06:00 PM,Wednesday,$0.0,5,2020
5538,city B,$27.3,5,bjdwe, $5.5 ,2,1:46:00 AM,1:56:00 AM,3:24:00 AM,Tuesday,$0.0,4,2020
13567,city A,$27.1,5,acjde, $5.4 ,5,4:24:00 AM,4:35:00 AM,4:36:00 AM,Friday,$0.0,1,2020
65433,city A,$26.9,5,acjde, $5.4 ,1,6:02:00 PM,6:11:00 PM,7:18:00 PM,Monday,$0.0,1,2022
967,city A,$26.9,5,acjde, $5.4 ,1,3:10:00 AM,3:19:00 AM,4:06:00 AM,Monday,$0.0,1,2022
44301,city B,$16.0,3,bjdwe, $5.3 ,4,3:22:00 AM,3:32:00 AM,4:40:00 AM,Thursday,$0.0,5,2020
95286,city B,$16.0,3,bjdwe, $5.3 ,4,8:23:00 PM,8:32:00 PM,9:15:00 PM,Thursday,$0.0,3,2021
197628,city A,$16.0,3,acjde, $5.3 ,6,12:39:00 AM,12:50:00 AM,1:06:00 AM,Saturday,$0.0,1,2019
199817,city B,$16.0,3,bjdwe, $5.3 ,1,9:19:00 PM,9:28:00 PM,11:12:00 PM,Monday,$0.0,3,2020
6710,city A,$16.0,3,acjde, $5.3 ,2,6:52:00 PM,7:02:00 PM,7:40:00 PM,Tuesday,$0.0,1,2020
45831,city A,$16.0,3,acjde, $5.3 ,3,2:14:00 AM,2:24:00 AM,2:37:00 AM,Wednesday,$0.0,1,2020
82591,city A,$16.0,3,acjde, $5.3 ,2,4:20:00 AM,4:29:00 AM,6:11:00 AM,Tuesday,$0.0,1,2022
113304,city C,$16.0,3,wehqk, $5.3 ,3,9:35:00 PM,9:44:00 PM,10:48:00 PM,Wednesday,$0.0,5,2020
90330,city C,$16.0,3,wehqk, $5.3 ,4,6:24:00 PM,6:33:00 PM,7:19:00 PM,Thursday,$0.0,5,2020
14519,city B,$16.0,3,bjdwe, $5.3 ,7,2:13:00 AM,2:24:00 AM,2:33:00 AM,Sunday,$0.0,5,2022
190419,city C,$16.0,3,wehqk, $5.3 ,4,2:54:00 AM,3:05:00 AM,4:48:00 AM,Thursday,$0.0,5,2020
42240,city C,$16.0,3,wehqk, $5.3 ,5,9:20:00 PM,9:30:00 PM,10:31:00 PM,Friday,$0.0,4,2019
95286,city B,$16.0,3,bjdwe, $5.3 ,5,3:13:00 AM,3:22:00 AM,5:02:00 AM,Friday,$0.0,3,2021
197628,city A,$16.0,3,acjde, $5.3 ,4,4:15:00 AM,4:25:00 AM,5:31:00 AM,Thursday,$0.0,1,2019
190419,city C,$16.0,3,wehqk, $5.3 ,3,8:18:00 PM,8:29:00 PM,10:11:00 PM,Wednesday,$0.0,3,2020
109447,city B,$16.0,3,bjdwe, $5.3 ,6,8:15:00 PM,8:25:00 PM,10:05:00 PM,Saturday,$0.0,4,2021
113389,city B,$26.3,5,bjdwe, $5.3 ,2,2:56:00 AM,3:05:00 AM,3:08:00 AM,Tuesday,$0.0,3,2021
1171,city C,$26.3,5,wehqk, $5.3 ,7,2:20:00 AM,2:30:00 AM,2:58:00 AM,Sunday,$0.0,5,2022
85878,city C,$26.0,5,wehqk, $5.2 ,7,3:45:00 AM,3:54:00 AM,4:29:00 AM,Sunday,$0.0,4,2021
9874,city A,$26.0,5,acjde, $5.2 ,7,1:06:00 AM,1:16:00 AM,1:20:00 AM,Sunday,$0.0,1,2021
157562,city A,$10.0,2,acjde, $5.0 ,3,2:20:00 AM,2:29:00 AM,2:38:00 AM,Wednesday,$0.0,1,2019
1376,city A,$10.0,2,acjde, $5.0 ,1,8:14:00 PM,8:24:00 PM,9:26:00 PM,Monday,$0.0,1,2019
2177,city A,$15.0,3,acjde, $5.0 ,2,7:05:00 PM,7:16:00 PM,9:02:00 PM,Tuesday,$0.0,1,2019
157562,city A,$15.0,3,acjde, $5.0 ,7,2:04:00 AM,2:15:00 AM,2:30:00 AM,Sunday,$0.0,1,2019
38890,city B,$70.0,14,bjdwe, $5.0 ,2,1:02:00 AM,1:12:00 AM,1:52:00 AM,Tuesday,$0.0,3,2020
105065,city B,$20.1,5,bjdwe, $4.0 ,1,4:23:00 AM,4:33:00 AM,5:13:00 AM,Monday,$0.0,4,2022
